id	filename	md5	size	state
5d6c9981-683d-40d6-b23c-fee971018d2b	e74eb74a-93a5-4f71-af3d-c0b599892900.rna_seq.augmented_star_gene_counts.tsv	6ef588d1b2b4a37c57c0322b23e3101a	4179928	released
0c8f7adf-2a2a-4397-aa4c-11e94e4adeb3	f3e4e86c-1c2f-42da-889a-ee552aa8051f.rna_seq.augmented_star_gene_counts.tsv	7ad99551cc5904fbb332364206a895ca	4165627	released
6c0310d4-e0ff-4b88-98ef-2f25eb5fed92	ed45ab7f-90e9-48db-902e-b22cffc917da.rna_seq.augmented_star_gene_counts.tsv	577c7320ccf9824a1c076ff9e8a67f94	4222972	released
926f8fdc-b7c5-47bb-ab0b-cba0a7817f43	770f0005-3f71-4e8f-838f-7ed92e93af36.rna_seq.augmented_star_gene_counts.tsv	2f21be3f5d5ff3bfadc21defd9cc1302	4221728	released
2b5331e4-4cb2-4a2a-8c9f-507c1690f146	b5c2ff6a-03fa-4a1f-8c51-5e121ec5a367.rna_seq.augmented_star_gene_counts.tsv	a96b49248e517c2ef1d3d459665b6db0	4222499	released
1409726b-6ddb-42a7-9c8c-592c97f99826	09aa0aa5-2f63-45ef-a72f-3b5db4562500.rna_seq.augmented_star_gene_counts.tsv	be54434445781b9144661306fb7f3d4b	4216506	released
4c68b056-d2a0-400a-b5d4-45c7e8d825d5	a59a85e9-c653-4d51-a586-ac8b5202ebd7.rna_seq.augmented_star_gene_counts.tsv	d6c8c639570f475a74284c9a74fc668e	4207421	released
b8e4a69b-c25e-46c9-ab2d-0b3513d51cda	73486ace-f726-4a68-a9a5-bcb33d7d4029.rna_seq.augmented_star_gene_counts.tsv	5d814f1e65e593084d6af55340594013	4208989	released
8827fd27-21fa-4495-9c52-a8955553b1f8	008917a8-d1a2-4982-987a-7d628ef97701.rna_seq.augmented_star_gene_counts.tsv	5eb413c037f4945fa6e5b193e196cefe	4162837	released
c6bc835f-7774-4612-aa7c-7802d01206bf	f4007f17-61ba-44b7-baaa-d194eb29f120.rna_seq.augmented_star_gene_counts.tsv	618adc51b8de36bf77091cf6f0106781	4200388	released
c3f844df-bf25-4240-88ce-e4bb8e678db4	15abcc5c-e35c-4379-b3d4-c84b12def8fc.rna_seq.augmented_star_gene_counts.tsv	b46b2cc822b61e2450bcb33c1e373283	4213751	released
7d643917-f5e5-4748-8b2b-cd964748af05	a944a109-7b60-48cb-966e-5bb64da3df0a.rna_seq.augmented_star_gene_counts.tsv	ca8ccdd83686874848e660487f315842	4211694	released
2201f091-0fb5-4536-8ee5-196cf6fd1111	9f4747bb-5d95-4c8c-9143-73ee6f98f05b.rna_seq.augmented_star_gene_counts.tsv	acc6b1932cc147e502c8d472d3c7955d	4212664	released
c93d9527-c221-4543-b32f-4c00b3778264	4297eb4b-6e55-4b10-9a7a-29b13ce87a82.rna_seq.augmented_star_gene_counts.tsv	f286a0a378d97ddf5d1be11e444a388b	4247993	released
bc5a6b2d-b7f7-4ef0-bdc8-d26eb77f68bb	38a614bb-dc95-4db8-bfb8-f204a98b5b5c.rna_seq.augmented_star_gene_counts.tsv	c4e61ab22ef7ad98d0d5c9be4cc732a8	4190709	released
2d7fa837-74ff-4f66-840f-1121e3c1fc84	97003bc1-47d4-41b5-b887-625d60d2ca6e.rna_seq.augmented_star_gene_counts.tsv	a5bb1b86876a491a22f5fd386f5cb7de	4208664	released
dfbba1d2-e451-4905-a8ca-cf5e53283a1e	f61bb625-2592-46e8-8cda-a61008174bab.rna_seq.augmented_star_gene_counts.tsv	5f05166bc15e9a86b978933de85701a7	4214844	released
a16bbbbc-9e7b-470e-91ca-8a525721589e	19fa5af1-e221-4883-b7a7-d55bd8758372.rna_seq.augmented_star_gene_counts.tsv	f20684cfbdfe020928a2896c49e450bc	4217455	released
b2564b1f-5d63-4fdd-a949-61fe022387eb	36879279-846c-44ca-b472-f00a38500f7d.rna_seq.augmented_star_gene_counts.tsv	3eea51a98f1f6af9b3be58bccdd6fec5	4211601	released
